,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
576,03/25/2020 02,32.88,42.11,9297.0
577,03/25/2020 03,32.88,42.11,9261.0
578,03/25/2020 04,32.91,42.12,9295.0
579,03/25/2020 05,32.91,42.12,9316.0
580,03/25/2020 06,32.77,42.12,9459.0
581,03/25/2020 07,32.88,42.13,9758.0
582,03/25/2020 08,33.53,42.13,10024.0
583,03/25/2020 09,41.22,42.12,10213.0
584,03/25/2020 10,37.67,42.11,10290.0
585,03/25/2020 11,37.18,42.06,10291.0
586,03/25/2020 12,39.97,42.03,10323.0
587,03/25/2020 13,42.8,42.04,10314.0
588,03/25/2020 14,46.46,42.04,10253.0
589,03/25/2020 15,41.86,42.05,10168.0
590,03/25/2020 16,41.14,42.05,10150.0
591,03/25/2020 17,39.97,42.06,10166.0
592,03/25/2020 18,42.35,42.07,10189.0
593,03/25/2020 19,40.45,42.07,10056.0
594,03/25/2020 20,37.86,42.01,10003.0
595,03/25/2020 21,39.97,41.99,10158.0
596,03/25/2020 22,35.64,42.0,10045.0
597,03/25/2020 23,32.89,42.0,9744.0
598,03/25/2020 24,31.41,41.99,9529.0
599,03/26/2020 01,29.9,41.98,9304.0
600,03/26/2020 02,28.9,41.98,9254.0
601,03/26/2020 03,28.9,41.97,9206.0
602,03/26/2020 04,28.91,41.96,9209.0
603,03/26/2020 05,28.91,41.95,9221.0
604,03/26/2020 06,29.78,41.95,9307.0
605,03/26/2020 07,32.45,41.94,9578.0
606,03/26/2020 08,32.41,41.93,9783.0
607,03/26/2020 09,32.87,41.93,9971.0
608,03/26/2020 10,32.88,41.93,10107.0
609,03/26/2020 11,32.91,41.92,10143.0
610,03/26/2020 12,32.91,41.92,10215.0
611,03/26/2020 13,32.91,41.92,10208.0
612,03/26/2020 14,32.91,41.92,10155.0
613,03/26/2020 15,32.88,41.92,10060.0
614,03/26/2020 16,32.19,41.93,10013.0
615,03/26/2020 17,31.67,41.93,10028.0
616,03/26/2020 18,34.61,41.93,10065.0
617,03/26/2020 19,34.69,41.93,9927.0
618,03/26/2020 20,33.22,41.93,9852.0
619,03/26/2020 21,34.02,41.93,9957.0
620,03/26/2020 22,31.52,41.93,9851.0
621,03/26/2020 23,28.06,41.93,9560.0
622,03/26/2020 24,23.58,41.92,9291.0
623,03/27/2020 01,26.33,41.91,9150.0
624,03/27/2020 02,29.7,41.91,9094.0
625,03/27/2020 03,33.18,41.92,9049.0
626,03/27/2020 04,34.83,41.93,9025.0
627,03/27/2020 05,36.0,41.94,9066.0
628,03/27/2020 06,35.95,41.95,9216.0
629,03/27/2020 07,36.19,41.96,9507.0
630,03/27/2020 08,36.31,41.97,9768.0
631,03/27/2020 09,36.38,41.97,9976.0
632,03/27/2020 10,37.33,41.98,10087.0
633,03/27/2020 11,37.56,41.98,10153.0
634,03/27/2020 12,34.69,41.98,10188.0
635,03/27/2020 13,34.55,41.99,10148.0
636,03/27/2020 14,34.36,41.99,10085.0
637,03/27/2020 15,34.21,41.99,9951.0
638,03/27/2020 16,34.11,41.99,9882.0
639,03/27/2020 17,34.6,41.99,9936.0
640,03/27/2020 18,34.69,41.99,9967.0
641,03/27/2020 19,34.44,41.99,9802.0
642,03/27/2020 20,31.3,41.99,9721.0
643,03/27/2020 21,28.98,41.98,9829.0
644,03/27/2020 22,28.19,41.97,9743.0
645,03/27/2020 23,20.91,41.95,9528.0
646,03/27/2020 24,26.35,41.95,9279.0
647,03/28/2020 01,19.57,41.93,9095.0
648,03/28/2020 02,20.82,41.92,8989.0
649,03/28/2020 03,18.08,41.92,8925.0
650,03/28/2020 04,18.53,41.91,8929.0
651,03/28/2020 05,20.43,41.9,8966.0
652,03/28/2020 06,21.12,41.9,9054.0
653,03/28/2020 07,21.09,41.88,9150.0
654,03/28/2020 08,22.58,41.87,9309.0
655,03/28/2020 09,24.21,41.86,9481.0
656,03/28/2020 10,28.54,41.86,9659.0
657,03/28/2020 11,31.05,41.86,9822.0
658,03/28/2020 12,35.15,41.86,9935.0
659,03/28/2020 13,36.34,41.87,9939.0
660,03/28/2020 14,34.71,41.88,9834.0
661,03/28/2020 15,33.4,41.89,9781.0
662,03/28/2020 16,33.22,41.89,9788.0
663,03/28/2020 17,33.64,41.89,9924.0
664,03/28/2020 18,33.71,41.88,10053.0
665,03/28/2020 19,33.09,41.87,10022.0
666,03/28/2020 20,33.39,41.87,9969.0
667,03/28/2020 21,33.26,41.86,10102.0
668,03/28/2020 22,33.17,41.86,9967.0
669,03/28/2020 23,33.22,41.86,9759.0
670,03/28/2020 24,32.95,41.87,9533.0
671,03/29/2020 01,30.9,41.87,9329.0
672,03/29/2020 02,29.7,41.87,9237.0
673,03/29/2020 03,29.65,41.87,9166.0
674,03/29/2020 04,26.97,41.86,9137.0
675,03/29/2020 05,29.77,41.86,9135.0
676,03/29/2020 06,29.0,41.86,9171.0
677,03/29/2020 07,29.5,41.86,9251.0
678,03/29/2020 08,21.9,41.85,9335.0
679,03/29/2020 09,25.7,41.83,9433.0
680,03/29/2020 10,31.27,41.83,9586.0
681,03/29/2020 11,34.64,41.81,9691.0
682,03/29/2020 12,34.88,41.79,9713.0
683,03/29/2020 13,33.65,41.77,9756.0
684,03/29/2020 14,33.55,41.74,9675.0
685,03/29/2020 15,33.24,41.74,9651.0
686,03/29/2020 16,30.54,41.73,9670.0
687,03/29/2020 17,33.31,41.72,9781.0
688,03/29/2020 18,33.62,41.72,9894.0
689,03/29/2020 19,25.57,41.71,9798.0
690,03/29/2020 20,30.46,41.69,9739.0
691,03/29/2020 21,33.26,41.68,9919.0
692,03/29/2020 22,33.37,41.68,9856.0
693,03/29/2020 23,31.1,41.67,9659.0
694,03/29/2020 24,32.62,41.68,9427.0
695,03/30/2020 01,32.51,41.68,9280.0
696,03/30/2020 02,34.68,41.68,9150.0
697,03/30/2020 03,34.22,41.68,9078.0
698,03/30/2020 04,34.92,41.69,9107.0
699,03/30/2020 05,35.73,41.7,9188.0
700,03/30/2020 06,36.88,41.7,9342.0
701,03/30/2020 07,43.2,41.71,9658.0
702,03/30/2020 08,35.73,41.72,9959.0
703,03/30/2020 09,38.76,41.73,10181.0
704,03/30/2020 10,63.69,41.77,10341.0
705,03/30/2020 11,94.88,41.86,10394.0
706,03/30/2020 12,134.55,42.0,10457.0
707,03/30/2020 13,442.03,42.57,10428.0
708,03/30/2020 14,66.9,42.61,10377.0
709,03/30/2020 15,36.21,42.61,10385.0
710,03/30/2020 16,35.12,42.61,10431.0
711,03/30/2020 17,35.14,42.61,10520.0
712,03/30/2020 18,35.71,42.61,10557.0
713,03/30/2020 19,34.81,42.61,10378.0
714,03/30/2020 20,33.07,42.6,10184.0
715,03/30/2020 21,32.06,42.59,10207.0
716,03/30/2020 22,26.06,42.57,10076.0
717,03/30/2020 23,20.76,42.55,9810.0
718,03/30/2020 24,18.68,42.53,9574.0
719,03/31/2020 01,26.68,42.52,9379.0
720,03/31/2020 02,27.76,42.51,9277.0
721,03/31/2020 03,30.67,42.51,9259.0
722,03/31/2020 04,30.99,42.51,9261.0
723,03/31/2020 05,31.68,42.51,9327.0
724,03/31/2020 06,31.62,42.5,9461.0
725,03/31/2020 07,31.86,42.5,9764.0
726,03/31/2020 08,31.56,42.49,10014.0
727,03/31/2020 09,24.47,42.48,10221.0
728,03/31/2020 10,24.55,42.46,10285.0
729,03/31/2020 11,24.13,42.43,10307.0
730,03/31/2020 12,28.79,42.41,10408.0
731,03/31/2020 13,33.39,42.4,10444.0
732,03/31/2020 14,33.65,42.4,10428.0
733,03/31/2020 15,33.58,42.4,10358.0
734,03/31/2020 16,33.63,42.41,10327.0
735,03/31/2020 17,33.29,42.43,10399.0
736,03/31/2020 18,33.39,42.43,10443.0
737,03/31/2020 19,30.38,42.43,10247.0
738,03/31/2020 20,33.23,42.43,10190.0
739,03/31/2020 21,33.6,42.43,10342.0
740,03/31/2020 22,33.32,42.43,10193.0
741,03/31/2020 23,31.32,42.43,9907.0
742,03/31/2020 24,29.11,42.43,9652.0
743,04/01/2020 01,28.98,42.43,9496.0
744,04/01/2020 02,29.02,42.43,9400.0
745,04/01/2020 03,28.94,42.43,9343.0
746,04/01/2020 04,28.96,42.42,9358.0
747,04/01/2020 05,28.93,42.44,9451.0
748,04/01/2020 06,31.62,42.45,9588.0
749,04/01/2020 07,33.45,42.45,9854.0
750,04/01/2020 08,31.19,42.45,10085.0
751,04/01/2020 09,29.76,42.44,10238.0
752,04/01/2020 10,29.06,42.44,10250.0
753,04/01/2020 11,29.06,42.43,10272.0
754,04/01/2020 12,29.04,42.42,10254.0
755,04/01/2020 13,29.08,42.41,10227.0
756,04/01/2020 14,30.17,42.4,10203.0
757,04/01/2020 15,33.32,42.4,10190.0
758,04/01/2020 16,33.26,42.39,10160.0
759,04/01/2020 17,32.35,42.37,10178.0
760,04/01/2020 18,29.49,42.32,10176.0
761,04/01/2020 19,33.23,42.32,10078.0
762,04/01/2020 20,33.32,42.32,10046.0
763,04/01/2020 21,33.33,42.31,10155.0
764,04/01/2020 22,33.32,42.31,10102.0
765,04/01/2020 23,34.66,42.32,9905.0
766,04/01/2020 24,33.29,42.33,9655.0
767,04/02/2020 01,33.3,42.33,9467.0
768,04/02/2020 02,33.35,42.34,9402.0
769,04/02/2020 03,33.25,42.36,9341.0
770,04/02/2020 04,33.33,42.37,9308.0
771,04/02/2020 05,33.33,42.38,9357.0
772,04/02/2020 06,33.32,42.38,9488.0
773,04/02/2020 07,35.81,42.39,9763.0
774,04/02/2020 08,33.97,42.4,10015.0
775,04/02/2020 09,33.25,42.4,10120.0
776,04/02/2020 10,33.24,42.41,10094.0
777,04/02/2020 11,33.36,42.41,10101.0
778,04/02/2020 12,33.36,42.41,10120.0
779,04/02/2020 13,33.3,42.4,10095.0
780,04/02/2020 14,33.89,42.4,10061.0
781,04/02/2020 15,38.28,42.41,10020.0
782,04/02/2020 16,37.14,42.41,9993.0
783,04/02/2020 17,33.27,42.41,9944.0
784,04/02/2020 18,33.29,42.41,9940.0
785,04/02/2020 19,33.25,42.41,9841.0
786,04/02/2020 20,33.29,42.41,9833.0
787,04/02/2020 21,33.24,42.41,9964.0
788,04/02/2020 22,36.73,42.42,9930.0
789,04/02/2020 23,34.78,42.42,9712.0
790,04/02/2020 24,33.27,42.42,9491.0
791,04/03/2020 01,30.79,42.42,9336.0
792,04/03/2020 02,29.04,42.42,9286.0
793,04/03/2020 03,28.99,42.42,9244.0
794,04/03/2020 04,29.0,42.42,9270.0
795,04/03/2020 05,28.91,42.42,9307.0
796,04/03/2020 06,28.97,42.42,9443.0
797,04/03/2020 07,28.96,42.42,9704.0
798,04/03/2020 08,28.99,42.41,9907.0
799,04/03/2020 09,28.98,42.38,10104.0
800,04/03/2020 10,32.22,42.33,10131.0
801,04/03/2020 11,34.63,42.33,10134.0
802,04/03/2020 12,34.64,42.34,10154.0
803,04/03/2020 13,34.7,42.34,10129.0
804,04/03/2020 14,29.86,42.34,10073.0
805,04/03/2020 15,29.07,42.33,10042.0
806,04/03/2020 16,29.1,42.33,9990.0
807,04/03/2020 17,29.09,42.32,10036.0
808,04/03/2020 18,29.11,42.31,10035.0
809,04/03/2020 19,29.03,42.3,9962.0
810,04/03/2020 20,29.1,42.29,9878.0
811,04/03/2020 21,29.09,42.28,9983.0
812,04/03/2020 22,29.1,42.26,9915.0
813,04/03/2020 23,31.01,42.23,9708.0
814,04/03/2020 24,29.11,42.23,9471.0
815,04/04/2020 01,26.23,42.22,9231.0
816,04/04/2020 02,22.96,42.19,9092.0
817,04/04/2020 03,27.94,42.18,9027.0
818,04/04/2020 04,28.85,42.17,8960.0
819,04/04/2020 05,28.88,42.16,8982.0
820,04/04/2020 06,28.83,42.14,9034.0
821,04/04/2020 07,29.53,42.13,9163.0
822,04/04/2020 08,29.54,42.12,9267.0
823,04/04/2020 09,30.88,42.11,9440.0
824,04/04/2020 10,33.07,42.11,9552.0
825,04/04/2020 11,30.58,42.11,9593.0
826,04/04/2020 12,30.62,42.11,9583.0
827,04/04/2020 13,34.58,42.11,9571.0
828,04/04/2020 14,34.55,42.11,9510.0
829,04/04/2020 15,34.1,42.11,9440.0
830,04/04/2020 16,34.53,42.11,9438.0
831,04/04/2020 17,34.51,42.12,9516.0
832,04/04/2020 18,34.54,42.12,9616.0
833,04/04/2020 19,34.5,42.12,9547.0
834,04/04/2020 20,34.5,42.13,9507.0
835,04/04/2020 21,34.57,42.14,9702.0
836,04/04/2020 22,33.55,42.14,9702.0
837,04/04/2020 23,28.98,42.14,9483.0
838,04/04/2020 24,28.96,42.13,9288.0
839,04/05/2020 01,29.46,42.13,9080.0
840,04/05/2020 02,27.83,42.12,8936.0
841,04/05/2020 03,25.08,42.11,8879.0
842,04/05/2020 04,23.53,42.1,8839.0
843,04/05/2020 05,23.01,42.09,8826.0
844,04/05/2020 06,26.41,42.09,8903.0
845,04/05/2020 07,27.99,42.09,9006.0
846,04/05/2020 08,28.88,42.08,9072.0
847,04/05/2020 09,29.51,42.07,9214.0
848,04/05/2020 10,29.75,42.07,9378.0
849,04/05/2020 11,29.84,42.06,9512.0
850,04/05/2020 12,29.75,42.05,9580.0
851,04/05/2020 13,33.69,42.05,9614.0
852,04/05/2020 14,33.52,42.05,9596.0
853,04/05/2020 15,34.25,42.05,9611.0
854,04/05/2020 16,34.53,42.05,9656.0
855,04/05/2020 17,34.81,42.05,9792.0
856,04/05/2020 18,34.87,42.06,9822.0
857,04/05/2020 19,34.74,42.06,9693.0
858,04/05/2020 20,34.83,42.06,9631.0
859,04/05/2020 21,34.81,42.06,9700.0
860,04/05/2020 22,34.84,42.06,9638.0
861,04/05/2020 23,34.1,42.06,9413.0
862,04/05/2020 24,29.04,42.05,9184.0
863,04/06/2020 01,29.72,42.05,9045.0
864,04/06/2020 02,29.76,42.04,8965.0
865,04/06/2020 03,29.85,42.04,8913.0
866,04/06/2020 04,29.91,42.03,8877.0
867,04/06/2020 05,34.69,42.04,8881.0
868,04/06/2020 06,34.14,42.04,9014.0
869,04/06/2020 07,34.75,42.04,9326.0
870,04/06/2020 08,34.86,42.04,9584.0
871,04/06/2020 09,34.94,42.05,9830.0
872,04/06/2020 10,34.85,42.04,9929.0
873,04/06/2020 11,37.7,42.05,9992.0
874,04/06/2020 12,37.84,42.05,10013.0
875,04/06/2020 13,38.01,42.05,9998.0
876,04/06/2020 14,37.77,42.05,9909.0
877,04/06/2020 15,34.83,42.05,9813.0
878,04/06/2020 16,30.6,42.05,9721.0
879,04/06/2020 17,29.01,42.04,9709.0
880,04/06/2020 18,28.96,42.03,9783.0
881,04/06/2020 19,27.11,42.02,9622.0
882,04/06/2020 20,27.73,42.01,9549.0
883,04/06/2020 21,27.57,41.93,9684.0
884,04/06/2020 22,24.9,41.89,9683.0
885,04/06/2020 23,22.94,41.88,9413.0
886,04/06/2020 24,19.17,41.86,9152.0
887,04/07/2020 01,18.85,41.83,8983.0
888,04/07/2020 02,17.77,41.81,8859.0
889,04/07/2020 03,17.78,41.79,8772.0
890,04/07/2020 04,17.72,41.77,8773.0
891,04/07/2020 05,18.64,41.75,8836.0
892,04/07/2020 06,17.82,41.73,8980.0
893,04/07/2020 07,20.29,41.7,9259.0
894,04/07/2020 08,20.88,41.69,9498.0
895,04/07/2020 09,22.24,41.67,9634.0
896,04/07/2020 10,22.9,41.65,9666.0
897,04/07/2020 11,26.52,41.63,9758.0
898,04/07/2020 12,33.4,41.63,9836.0
899,04/07/2020 13,33.72,41.63,9843.0
900,04/07/2020 14,33.7,41.63,9822.0
901,04/07/2020 15,30.46,41.63,9766.0
902,04/07/2020 16,29.02,41.63,9733.0
903,04/07/2020 17,31.49,41.62,9813.0
904,04/07/2020 18,31.07,41.62,9899.0
905,04/07/2020 19,28.97,41.61,9705.0
906,04/07/2020 20,30.99,41.61,9599.0
907,04/07/2020 21,33.67,41.6,9698.0
908,04/07/2020 22,33.78,41.6,9654.0
909,04/07/2020 23,33.55,41.61,9408.0
910,04/07/2020 24,29.77,41.6,9129.0
911,04/08/2020 01,28.91,41.59,8976.0
912,04/08/2020 02,28.89,41.59,8914.0
913,04/08/2020 03,28.76,41.58,8848.0
914,04/08/2020 04,28.61,41.58,8877.0
915,04/08/2020 05,26.57,41.57,8856.0
916,04/08/2020 06,28.91,41.57,8978.0
917,04/08/2020 07,28.91,41.55,9263.0
918,04/08/2020 08,27.59,41.54,9494.0
919,04/08/2020 09,28.91,41.53,9696.0
920,04/08/2020 10,33.43,41.52,9824.0
921,04/08/2020 11,33.99,41.51,9842.0
922,04/08/2020 12,34.71,41.51,9842.0
923,04/08/2020 13,34.56,41.5,9833.0
924,04/08/2020 14,32.57,41.5,9746.0
925,04/08/2020 15,26.54,41.49,9660.0
926,04/08/2020 16,27.34,41.48,9677.0
927,04/08/2020 17,28.77,41.46,9671.0
928,04/08/2020 18,32.51,41.45,9671.0
929,04/08/2020 19,29.85,41.45,9433.0
930,04/08/2020 20,27.88,41.44,9322.0
931,04/08/2020 21,26.25,41.43,9462.0
932,04/08/2020 22,31.77,41.42,9499.0
933,04/08/2020 23,33.25,41.42,9301.0
934,04/08/2020 24,33.25,41.42,9062.0
935,04/09/2020 01,31.5,41.42,8887.0
936,04/09/2020 02,28.02,41.42,8796.0
937,04/09/2020 03,28.9,41.43,8755.0
938,04/09/2020 04,25.5,41.42,8745.0
939,04/09/2020 05,23.24,41.41,8779.0
940,04/09/2020 06,19.99,41.39,8856.0
941,04/09/2020 07,25.29,41.37,9091.0
942,04/09/2020 08,19.24,41.35,9299.0
943,04/09/2020 09,23.21,41.34,9481.0
944,04/09/2020 10,26.47,41.33,9576.0
945,04/09/2020 11,28.9,41.32,9612.0
946,04/09/2020 12,28.9,41.31,9652.0
947,04/09/2020 13,28.9,41.31,9614.0
948,04/09/2020 14,28.9,41.3,9494.0
949,04/09/2020 15,28.96,41.29,9411.0
950,04/09/2020 16,28.94,41.28,9389.0
951,04/09/2020 17,29.04,41.27,9354.0
952,04/09/2020 18,33.68,41.27,9388.0
953,04/09/2020 19,33.68,41.28,9250.0
954,04/09/2020 20,31.47,41.28,9147.0
955,04/09/2020 21,31.38,41.28,9261.0
956,04/09/2020 22,30.78,41.28,9283.0
957,04/09/2020 23,30.28,41.28,9083.0
958,04/09/2020 24,30.21,41.28,8863.0
959,04/10/2020 01,28.54,41.28,8714.0
960,04/10/2020 02,25.36,41.27,8608.0
961,04/10/2020 03,21.81,41.26,8456.0
962,04/10/2020 04,26.39,41.26,8390.0
963,04/10/2020 05,28.8,41.26,8448.0
964,04/10/2020 06,27.03,41.25,8554.0
965,04/10/2020 07,23.9,41.24,8637.0
966,04/10/2020 08,16.18,41.22,8696.0
967,04/10/2020 09,16.29,41.2,8857.0
968,04/10/2020 10,23.52,41.19,9019.0
969,04/10/2020 11,24.65,41.17,9166.0
970,04/10/2020 12,24.1,41.15,9254.0
971,04/10/2020 13,23.99,41.14,9331.0
972,04/10/2020 14,20.2,41.11,9300.0
973,04/10/2020 15,17.92,41.08,9267.0
974,04/10/2020 16,18.59,41.04,9327.0
975,04/10/2020 17,22.95,41.01,9435.0
976,04/10/2020 18,32.61,40.96,9556.0
977,04/10/2020 19,32.49,40.91,9462.0
978,04/10/2020 20,28.98,40.84,9347.0
979,04/10/2020 21,28.98,40.78,9408.0
980,04/10/2020 22,28.98,40.75,9409.0
981,04/10/2020 23,29.35,40.74,9242.0
982,04/10/2020 24,33.24,40.74,9021.0
983,04/11/2020 01,33.67,40.73,8852.0
984,04/11/2020 02,31.25,40.73,8739.0
985,04/11/2020 03,28.92,40.72,8652.0
986,04/11/2020 04,28.13,40.71,8608.0
987,04/11/2020 05,27.32,40.7,8641.0
988,04/11/2020 06,26.0,40.68,8689.0
989,04/11/2020 07,19.87,40.66,8765.0
990,04/11/2020 08,20.79,40.6,8818.0
991,04/11/2020 09,19.75,40.56,8989.0
992,04/11/2020 10,21.2,40.52,9149.0
993,04/11/2020 11,23.1,40.43,9302.0
994,04/11/2020 12,23.44,40.34,9419.0
995,04/11/2020 13,23.28,40.23,9426.0
996,04/11/2020 14,22.09,40.19,9447.0
997,04/11/2020 15,23.95,40.16,9448.0
998,04/11/2020 16,28.88,40.15,9456.0
999,04/11/2020 17,28.57,40.09,9531.0
1000,04/11/2020 18,28.94,40.03,9629.0
1001,04/11/2020 19,29.29,40.02,9511.0
1002,04/11/2020 20,32.04,40.01,9440.0
1003,04/11/2020 21,33.44,40.01,9517.0
1004,04/11/2020 22,33.63,40.0,9556.0
1005,04/11/2020 23,33.27,40.0,9373.0
1006,04/11/2020 24,33.15,39.99,9146.0
1007,04/12/2020 01,30.21,39.99,8980.0
1008,04/12/2020 02,28.92,39.98,8866.0
1009,04/12/2020 03,28.92,39.97,8781.0
1010,04/12/2020 04,27.41,39.96,8737.0
1011,04/12/2020 05,23.89,39.95,8728.0
1012,04/12/2020 06,23.49,39.93,8770.0
1013,04/12/2020 07,27.25,39.92,8840.0
1014,04/12/2020 08,25.01,39.91,8893.0
1015,04/12/2020 09,28.9,39.9,9061.0
1016,04/12/2020 10,28.91,39.89,9195.0
1017,04/12/2020 11,28.9,39.87,9349.0
1018,04/12/2020 12,29.34,39.86,9483.0
1019,04/12/2020 13,28.95,39.85,9526.0
1020,04/12/2020 14,28.93,39.84,9528.0
1021,04/12/2020 15,28.97,39.83,9526.0
1022,04/12/2020 16,31.89,39.82,9563.0
1023,04/12/2020 17,33.72,39.81,9632.0
1024,04/12/2020 18,33.77,39.8,9649.0
1025,04/12/2020 19,31.48,39.8,9464.0
1026,04/12/2020 20,31.78,39.79,9373.0
1027,04/12/2020 21,33.71,39.78,9453.0
1028,04/12/2020 22,35.78,39.78,9528.0
1029,04/12/2020 23,33.79,39.77,9315.0
1030,04/12/2020 24,33.5,39.76,9066.0
1031,04/13/2020 01,30.64,39.75,8920.0
1032,04/13/2020 02,29.34,39.74,8852.0
1033,04/13/2020 03,28.92,39.73,8808.0
1034,04/13/2020 04,28.91,39.72,8797.0
1035,04/13/2020 05,30.67,39.71,8835.0
1036,04/13/2020 06,33.31,39.7,8950.0
1037,04/13/2020 07,33.73,39.7,9171.0
1038,04/13/2020 08,33.8,39.7,9308.0
1039,04/13/2020 09,33.75,39.7,9456.0
1040,04/13/2020 10,35.6,39.69,9525.0
1041,04/13/2020 11,37.23,39.7,9608.0
1042,04/13/2020 12,37.24,39.7,9671.0
1043,04/13/2020 13,35.62,39.69,9640.0
1044,04/13/2020 14,35.72,39.69,9598.0
1045,04/13/2020 15,35.85,39.69,9533.0
1046,04/13/2020 16,35.65,39.68,9464.0
1047,04/13/2020 17,35.72,39.68,9451.0
1048,04/13/2020 18,35.92,39.67,9480.0
1049,04/13/2020 19,35.71,39.65,9318.0
1050,04/13/2020 20,33.77,39.6,9251.0
1051,04/13/2020 21,34.71,39.53,9369.0
1052,04/13/2020 22,33.66,39.48,9361.0
1053,04/13/2020 23,29.57,39.45,9126.0
1054,04/13/2020 24,28.96,39.43,8869.0
1055,04/14/2020 01,28.91,39.4,8747.0
1056,04/14/2020 02,28.96,39.37,8668.0
1057,04/14/2020 03,28.96,39.34,8615.0
1058,04/14/2020 04,28.94,39.31,8593.0
1059,04/14/2020 05,28.97,39.28,8631.0
1060,04/14/2020 06,28.98,39.26,8712.0
1061,04/14/2020 07,33.3,39.25,8917.0
1062,04/14/2020 08,33.78,39.21,9139.0
1063,04/14/2020 09,33.87,39.2,9360.0
1064,04/14/2020 10,33.94,39.14,9431.0
1065,04/14/2020 11,35.84,39.06,9481.0
1066,04/14/2020 12,35.73,38.98,9484.0
1067,04/14/2020 13,35.79,38.9,9506.0
1068,04/14/2020 14,35.66,38.83,9478.0
1069,04/14/2020 15,33.02,38.77,9416.0
1070,04/14/2020 16,32.89,38.72,9476.0
1071,04/14/2020 17,32.92,38.65,9506.0
1072,04/14/2020 18,32.89,38.6,9559.0
1073,04/14/2020 19,32.92,38.54,9444.0
1074,04/14/2020 20,32.96,38.47,9390.0
1075,04/14/2020 21,35.88,38.4,9418.0
1076,04/14/2020 22,38.54,38.4,9437.0
1077,04/14/2020 23,35.82,38.4,9205.0
1078,04/14/2020 24,35.29,38.4,8954.0
1079,04/15/2020 01,34.77,38.39,8783.0
1080,04/15/2020 02,30.8,38.37,8733.0
1081,04/15/2020 03,29.35,38.36,8704.0
1082,04/15/2020 04,29.43,38.35,8703.0
1083,04/15/2020 05,28.35,38.33,8734.0
1084,04/15/2020 06,29.46,38.31,8838.0
1085,04/15/2020 07,32.4,38.29,9000.0
1086,04/15/2020 08,34.1,38.28,9223.0
1087,04/15/2020 09,43.07,38.26,9465.0
1088,04/15/2020 10,43.44,38.24,9581.0
1089,04/15/2020 11,35.82,38.18,9630.0
1090,04/15/2020 12,33.04,38.11,9700.0
1091,04/15/2020 13,32.97,38.05,9704.0
1092,04/15/2020 14,29.62,38.01,9678.0
1093,04/15/2020 15,29.1,37.98,9618.0
1094,04/15/2020 16,29.46,37.95,9570.0
1095,04/15/2020 17,29.57,37.9,9617.0
1096,04/15/2020 18,29.82,37.84,9642.0
1097,04/15/2020 19,31.26,37.82,9437.0
1098,04/15/2020 20,32.95,37.79,9357.0
1099,04/15/2020 21,33.25,37.77,9382.0
1100,04/15/2020 22,33.41,37.77,9404.0
1101,04/15/2020 23,33.37,37.77,9133.0
1102,04/15/2020 24,33.34,37.77,8882.0
1103,04/16/2020 01,33.28,37.77,8715.0
1104,04/16/2020 02,33.35,37.78,8630.0
1105,04/16/2020 03,33.4,37.78,8550.0
1106,04/16/2020 04,33.35,37.79,8520.0
1107,04/16/2020 05,33.38,37.79,8555.0
1108,04/16/2020 06,33.28,37.79,8663.0
1109,04/16/2020 07,33.28,37.79,8847.0
1110,04/16/2020 08,33.38,37.78,9073.0
1111,04/16/2020 09,33.37,37.78,9286.0
1112,04/16/2020 10,33.34,37.77,9380.0
1113,04/16/2020 11,35.34,37.78,9418.0
1114,04/16/2020 12,35.25,37.78,9452.0
1115,04/16/2020 13,35.21,37.78,9425.0
1116,04/16/2020 14,35.11,37.78,9388.0
1117,04/16/2020 15,33.67,37.78,9311.0
1118,04/16/2020 16,29.58,37.77,9245.0
1119,04/16/2020 17,29.53,37.76,9198.0
1120,04/16/2020 18,29.58,37.75,9235.0
1121,04/16/2020 19,29.54,37.74,9122.0
1122,04/16/2020 20,27.18,37.71,9009.0
1123,04/16/2020 21,26.5,37.66,9076.0
1124,04/16/2020 22,22.86,37.63,9171.0
1125,04/16/2020 23,17.14,37.6,8949.0
1126,04/16/2020 24,17.63,37.57,8719.0
1127,04/17/2020 01,20.01,37.54,8558.0
1128,04/17/2020 02,20.58,37.52,8496.0
1129,04/17/2020 03,22.16,37.5,8467.0
1130,04/17/2020 04,23.04,37.48,8454.0
1131,04/17/2020 05,23.25,37.46,8473.0
1132,04/17/2020 06,25.62,37.44,8577.0
1133,04/17/2020 07,28.48,37.43,8762.0
1134,04/17/2020 08,27.56,37.41,9018.0
1135,04/17/2020 09,29.53,37.4,9242.0
1136,04/17/2020 10,30.21,37.38,9330.0
1137,04/17/2020 11,33.01,37.36,9436.0
1138,04/17/2020 12,33.05,37.35,9459.0
1139,04/17/2020 13,33.08,37.35,9496.0
1140,04/17/2020 14,33.06,37.34,9460.0
1141,04/17/2020 15,31.31,37.08,9348.0
1142,04/17/2020 16,29.6,37.0,9301.0
1143,04/17/2020 17,29.57,36.89,9300.0
1144,04/17/2020 18,29.57,36.86,9376.0
1145,04/17/2020 19,29.59,36.71,9223.0
1146,04/17/2020 20,29.57,36.55,9149.0
1147,04/17/2020 21,31.99,36.47,9130.0
1148,04/17/2020 22,33.01,36.18,9092.0
1149,04/17/2020 23,32.63,36.15,8901.0
1150,04/17/2020 24,32.12,36.12,8665.0
